
2021,POLX409S,政治学演習 IV (厚見恵一郎),厚見　恵一郎,政経,秋学期,水６時限,3-802,　本演習では、おもに古代から近代（19世紀以前）にいたる西洋政治思想史の古典......
2021,POLX309S,国際政治経済学演習 II (多湖淳),多湖　淳,政経,秋学期,水６時限,3-406,本授業は、現時点で全回Zoomを用いたオンライン（リアルタイム）で実施する予定......
2021,POLX409S,政治学演習 IV (厚見恵一郎),厚見　恵一郎,政経,秋学期,水６時限,3-802,　本演習では、おもに古代から近代（19世紀以前）にいたる西洋政治思想史の古典......
2021,POLX309S,国際政治経済学演習 II (多湖淳),多湖　淳,政経,秋学期,水６時限,3-406,本授業は、現時点で全回Zoomを用いたオンライン（リアルタイム）で実施する予定......
2021,INFN300L,プログラミングII（Java言語）, ,人科,冬クォーター,水５-６,100-210,　本科目では、主力のプログラミング言語の一つとなっているJava言語をもとにプ......
2021,INFN300L,プログラミングII（Python言語）,加藤　公一,人科,秋クォーター,水５-６,100-S101,　本科目では、スクリプト言語Pythonをもとにプログラミングの応用なスキルを身......
2021,JOUX602G,マスタープロジェクト（ルポ系・ウェブ系）(J：瀬川/野中/清水),瀬川　至朗／野中　章弘／清水　潔,政研,秋学期,水６-７,3-807(演習室),「マスター・プロジェクト」は、ドキュメンタリーやルポルタージュ等の作品を修......
2021,JOUX663P,ドキュメンタリー応用(J：七澤潔),七澤　潔,政研,秋学期,水６-７,3-810(演習室),ドキュメンタリーについて知見を深め、15分以上のドキュメンタリーの企画・取材......
2021,HUMA690S,生活支援工学ゼミ（１）　Ｂ,巖淵　守,人研,秋学期,水６時限,101-306,　本授業では、本授業では、障害のある人や高齢の人など、様々な困難を抱える人......
2021,HUMA690S,子ども家庭福祉論ゼミ（２）　Ｂ,上鹿渡　和宏,人研,秋学期,水６時限,研究室,家庭養育優先原則に基づく新たな社会的養育のシステム再構築に必要な変化につい......
2021,HUMA600W,臨床心理実習 I（心理実践実習）B 01,嶋田　洋徳／熊野　宏昭／鈴木　伸一,人研,秋学期,水６時限,01:101-20101:101-20401:101-20501:101-20801:101-209,　この授業の受講生は、臨床心理学研究領域に所属する大学院生に限る。学外の保......
2021,HUMA600W,臨床心理基礎実習 IB,桂川　泰典／田山　淳／井合　真海子,人研,秋学期,水６時限,01:101-20101:101-20401:101-20501:101-20801:101-209,　この授業の受講生は、臨床心理学研究領域に所属する大学院生に限る。臨床心理......
2021,HUMA600W,心理臨床事例実習 B,大森　幹真／大月　友／野村　和孝,人研,秋学期,水６時限,101-332,　受講生がそれぞれの場で実際にかかわっている事例を取り上げ事例研究を行なう......
2021,POLX611L,Politics and Government of Contemporary Japan I,篠田　徹,社学研,秋学期,水６時限,14-408,We will read books and articles of contemporary Japanese labor politics in......
2021,INTB632L,人間開発論と持続可能な開発目標（SDGs) (E),勝間　靖,アジア研,冬クォーター,水５-６,19-310,*This Course is a designated course for JICA Program with Universities for......
2021,INTB632L,人間開発論と持続可能な開発目標（SDGs) (J),勝間　靖,アジア研,秋クォーター,水５-６,19-310,"※この科目はJICA開発大学院連携プログラム関連科目です。
※この科目は当該授業......"
2021,ARSB602L,現代中国研究  (J),青山　瑠妙,アジア研,秋クォーター,水５-６,19-316,本講義は中国政治に関心を持つ大学院生を対象とする科目です。その目的は、政治......
